X,Y,Z,t,K1,K2,K3,Qo,Qw,Iw,Pressure,SWAT
60,740,63,2,1487,1487,148.7,0,0,0,283.51999,0.36991978
80,740,63,2,1492,1492,149.2,0,0,0,282.88196,0.36883464
100,740,63,2,1489,1489,148.89999,0,0,0,282.05579,0.36758503
120,740,63,2,1479,1479,147.89999,0,0,0,281.05338,0.36607772
140,740,63,2,1462,1462,146.2,0,0,0,279.88052,0.36417305
160,740,63,2,1438,1438,143.8,0,0,0,278.52759,0.36257035
180,740,63,2,1408,1408,140.8,0,0,0,276.99295,0.35938796
200,740,63,2,1370,1370,137,0,0,0,275.29605,0.35834247
220,740,63,2,1325,1325,132.5,0,0,0,273.43405,0.3584559
240,740,63,2,1275,1275,127.5,0,0,0,271.38998,0.35858047
260,740,63,2,1220,1220,122,0,0,0,269.14743,0.3587172
280,740,63,2,1161,1161,116.1,0,0,0,266.69498,0.35886678
300,740,63,2,1099,1099,109.9,0,0,0,264.03223,0.35902926
320,740,63,2,1037,1037,103.7,0,0,0,261.17792,0.35920352
340,740,63,2,975,975,97.5,0,0,0,258.1756,0.35938689
360,740,63,2,916,916,91.599998,0,0,0,255.09372,0.35957524
380,740,63,2,862,862,86.199997,0,0,0,252.02257,0.359763
400,740,63,2,812,812,81.199997,0,0,0,249.06837,0.35994372
420,740,63,2,770,770,77,0,0,0,246.33463,0.36011103
440,740,63,2,736,736,73.599998,0,0,0,243.9081,0.36025962
460,740,63,2,710,710,71,0,0,0,241.84628,0.36038589
480,740,63,2,694,694,69.400002,0,0,0,240.17007,0.36048859
500,740,63,2,689,689,68.900002,0,0,0,238.86801,0.36056831
520,740,63,2,693,693,69.300003,0,0,0,237.90269,0.36062741
540,740,63,2,710,710,71,0,0,0,237.22253,0.36066911
560,740,63,2,738,738,73.800003,0,0,0,236.77208,0.36069673
580,740,63,2,778,778,77.800003,0,0,0,236.49928,0.36071348
600,740,63,2,831,831,83.099998,0,0,0,236.36058,0.36072198
620,740,63,2,897,897,89.699997,0,0,0,236.32202,0.36072433
640,740,63,2,974,974,97.400002,0,0,0,236.35892,0.36072206
660,740,63,2,1060,1060,106,0,0,0,236.45506,0.36071622
680,740,63,2,1153,1153,115.3,0,0,0,236.60081,0.36070737
700,740,63,2,1246,1246,124.6,0,0,0,236.79214,0.36069566
720,740,63,2,1335,1335,133.5,0,0,0,237.02917,0.36068115
740,740,63,2,1413,1413,141.3,0,0,0,237.31577,0.36066356
760,740,63,2,1472,1472,147.2,0,0,0,237.65852,0.36064255
780,740,63,2,1509,1509,150.89999,0,0,0,238.06615,0.36061758
800,740,63,2,1521,1521,152.10001,0,0,0,238.54816,0.36058801
820,740,63,2,1508,1508,150.8,0,0,0,239.11336,0.36055338
840,740,63,2,1473,1473,147.3,0,0,0,239.76724,0.3605133
860,740,63,2,1421,1421,142.10001,0,0,0,240.51031,0.36046776
880,740,63,2,1358,1358,135.8,0,0,0,241.33214,0.36041743
900,740,63,2,1292,1292,129.2,0,0,0,242.2123,0.36036348
920,740,63,2,1227,1227,122.7,0,0,0,243.11588,0.36030814
940,740,63,2,1169,1169,116.9,0,0,0,243.99768,0.36025414
960,740,63,2,1121,1121,112.1,0,0,0,244.80284,0.36020482
980,740,63,2,1085,1085,108.5,0,0,0,245.47214,0.36016384
1000,740,63,2,1063,1063,106.3,0,0,0,245.95296,0.36013439
1020,740,63,2,1053,1053,105.3,0,0,0,246.2043,0.36011901
20,760,63,2,1482,1482,148.2,0,0,0,286.772,0.37592593
40,760,63,2,1500,1500,150,0,0,0,286.52563,0.37513778
60,760,63,2,1510,1510,151,0,0,0,286.04822,0.37396199
80,760,63,2,1513,1513,151.3,0,0,0,285.35651,0.37251857
100,760,63,2,1509,1509,150.89999,0,0,0,284.4668,0.37085664
120,760,63,2,1496,1496,149.60001,0,0,0,283.3931,0.36906281
140,760,63,2,1476,1476,147.60001,0,0,0,282.14413,0.36722785
160,760,63,2,1448,1448,144.8,0,0,0,280.72385,0.36492434
180,760,63,2,1413,1413,141.3,0,0,0,279.11523,0.36287555
200,760,63,2,1371,1371,137.10001,0,0,0,277.30948,0.35956806
220,760,63,2,1321,1321,132.10001,0,0,0,275.32715,0.35834056
240,760,63,2,1266,1266,126.6,0,0,0,273.17001,0.35847199
260,760,63,2,1206,1206,120.6,0,0,0,270.82175,0.35861513
280,760,63,2,1143,1143,114.3,0,0,0,268.27115,0.35877064
300,760,63,2,1077,1077,107.7,0,0,0,265.51865,0.35893854
320,760,63,2,1011,1011,101.1,0,0,0,262.58286,0.35911775
340,760,63,2,946,946,94.599998,0,0,0,259.50775,0.35930553
360,760,63,2,884,884,88.400002,0,0,0,256.36154,0.35949773
380,760,63,2,826,826,82.599998,0,0,0,253.23369,0.35968894
400,760,63,2,775,775,77.5,0,0,0,250.22778,0.35987279
420,760,63,2,731,731,73.099998,0,0,0,247.4469,0.36004296
440,760,63,2,694,694,69.400002,0,0,0,244.97501,0.3601943
460,760,63,2,666,666,66.599998,0,0,0,242.86674,0.3603234
480,760,63,2,648,648,64.800003,0,0,0,241.14276,0.36042899
500,760,63,2,639,639,63.900002,0,0,0,239.79111,0.36051181
520,760,63,2,640,640,64,0,0,0,238.77547,0.36057407
540,760,63,2,651,651,65.099998,0,0,0,238.04584,0.36061874
560,760,63,2,673,673,67.300003,0,0,0,237.54852,0.36064923
580,760,63,2,706,706,70.599998,0,0,0,237.23357,0.36066851
600,760,63,2,751,751,75.099998,0,0,0,237.05894,0.36067924
620,760,63,2,806,806,80.599998,0,0,0,236.99196,0.36068335
640,760,63,2,871,871,87.099998,0,0,0,237.00891,0.36068237
660,760,63,2,945,945,94.5,0,0,0,237.09435,0.36067712
680,760,63,2,1024,1024,102.4,0,0,0,237.23958,0.36066824
700,760,63,2,1105,1105,110.5,0,0,0,237.44162,0.36065584
720,760,63,2,1181,1181,118.1,0,0,0,237.70218,0.3606399
740,760,63,2,1248,1248,124.8,0,0,0,238.02711,0.36061996
760,760,63,2,1300,1300,130,0,0,0,238.42558,0.36059555
780,760,63,2,1333,1333,133.3,0,0,0,238.90906,0.3605659
800,760,63,2,1345,1345,134.5,0,0,0,239.49022,0.36053029
820,760,63,2,1335,1335,133.5,0,0,0,240.18045,0.360488
840,760,63,2,1307,1307,130.7,0,0,0,240.98769,0.36043853
860,760,63,2,1264,1264,126.4,0,0,0,241.91159,0.3603819
880,760,63,2,1213,1213,121.3,0,0,0,242.94003,0.3603189
900,760,63,2,1158,1158,115.8,0,0,0,244.04671,0.36025113
920,760,63,2,1104,1104,110.4,0,0,0,245.18694,0.3601813
940,760,63,2,1056,1056,105.6,0,0,0,246.30345,0.36011294
960,760,63,2,1017,1017,101.7,0,0,0,247.32462,0.36005044
980,760,63,2,989,989,98.900002,0,0,0,248.17632,0.35999832
1000,760,63,2,972,972,97.199997,0,0,0,248.78941,0.35996079
1020,760,63,2,968,968,96.800003,0,0,0,249.10942,0.35994121
20,780,63,2,1488,1488,148.8,0,0,0,289.46674,0.38090405
40,780,63,2,1505,1505,150.5,0,0,0,289.19119,0.37987974
60,780,63,2,1514,1514,151.39999,0,0,0,288.66302,0.37847313
80,780,63,2,1516,1516,151.60001,0,0,0,287.90469,0.37673864
100,780,63,2,1509,1509,150.89999,0,0,0,286.93912,0.37467688
120,780,63,2,1493,1493,149.3,0,0,0,285.78314,0.37240571
140,780,63,2,1470,1470,147,0,0,0,284.44702,0.37004673
160,780,63,2,1438,1438,143.8,0,0,0,282.93494,0.36774603
180,780,63,2,1399,1399,139.89999,0,0,0,281.24408,0.36513609
200,780,63,2,1352,1352,135.2,0,0,0,279.35223,0.36279699
220,780,63,2,1298,1298,129.8,0,0,0,277.24463,0.35904625
240,780,63,2,1239,1239,123.9,0,0,0,274.95441,0.35836327
260,780,63,2,1175,1175,117.5,0,0,0,272.48227,0.35851389
280,780,63,2,1108,1108,110.8,0,0,0,269.81686,0.35867637
300,780,63,2,1039,1039,103.9,0,0,0,266.95914,0.35885066
320,780,63,2,970,970,97,0,0,0,263.92825,0.35903561
340,780,63,2,903,903,90.300003,0,0,0,260.76782,0.35922855
360,780,63,2,840,840,84,0,0,0,257.54575,0.35942537
380,780,63,2,781,781,78.099998,0,0,0,254.35078,0.35962063
400,780,63,2,728,728,72.800003,0,0,0,251.28665,0.35980803
420,780,63,2,683,683,68.300003,0,0,0,248.4527,0.35998139
440,780,63,2,645,645,64.5,0,0,0,245.93134,0.36013573
460,780,63,2,616,616,61.599998,0,0,0,243.7765,0.36026767
480,780,63,2,595,595,59.5,0,0,0,242.007,0.36037606
500,780,63,2,584,584,58.400002,0,0,0,240.61079,0.36046159
520,780,63,2,581,581,58.099998,0,0,0,239.55231,0.36052647
540,780,63,2,588,588,58.799999,0,0,0,238.78265,0.36057365
560,780,63,2,605,605,60.5,0,0,0,238.24933,0.36060634
580,780,63,2,631,631,63.099998,0,0,0,237.90359,0.36062753
600,780,63,2,668,668,66.800003,0,0,0,237.70444,0.36063975
620,780,63,2,714,714,71.400002,0,0,0,237.62009,0.36064491
640,780,63,2,768,768,76.800003,0,0,0,237.6277,0.36064443
660,780,63,2,830,830,83,0,0,0,237.71271,0.36063921
680,780,63,2,897,897,89.699997,0,0,0,237.86751,0.36062974
700,780,63,2,965,965,96.5,0,0,0,238.09048,0.36061609
720,780,63,2,1029,1029,102.9,0,0,0,238.38542,0.360598
740,780,63,2,1086,1086,108.6,0,0,0,238.76071,0.36057499
760,780,63,2,1131,1131,113.1,0,0,0,239.2285,0.36054632
780,780,63,2,1160,1160,116,0,0,0,239.804,0.36051106
800,780,63,2,1171,1171,117.1,0,0,0,240.50391,0.36046815
820,780,63,2,1165,1165,116.5,0,0,0,241.34329,0.36041674
840,780,63,2,1143,1143,114.3,0,0,0,242.33244,0.36035612
860,780,63,2,1110,1110,111,0,0,0,243.47176,0.36028636
880,780,63,2,1068,1068,106.8,0,0,0,244.74806,0.36020818
900,780,63,2,1024,1024,102.4,0,0,0,246.12759,0.36012372
920,780,63,2,981,981,98.099998,0,0,0,247.55704,0.36003622
940,780,63,2,943,943,94.300003,0,0,0,248.96214,0.35995021
960,780,63,2,912,912,91.199997,0,0,0,250.25294,0.35987124
980,780,63,2,891,891,89.099998,0,0,0,251.33562,0.35980502
1000,780,63,2,880,880,88,0,0,0,252.11832,0.35975716
1020,780,63,2,880,880,88,0,0,0,252.532,0.35973185
20,800,63,2,1481,1481,148.10001,0,0,0,292.30267,0.38646734
40,800,63,2,1497,1497,149.7,0,0,0,291.99588,0.38506773
60,800,63,2,1504,1504,150.39999,0,0,0,291.40601,0.38330737
80,800,63,2,1503,1503,150.3,0,0,0,290.56418,0.38120207
100,800,63,2,1494,1494,149.39999,0,0,0,289.50232,0.3787989
120,800,63,2,1475,1475,147.5,0,0,0,288.24493,0.37616479
140,800,63,2,1448,1448,144.8,0,0,0,286.80667,0.37327734
160,800,63,2,1413,1413,141.3,0,0,0,285.19022,0.3704029
180,800,63,2,1369,1369,136.89999,0,0,0,283.39236,0.3677181
200,800,63,2,1319,1319,131.89999,0,0,0,281.40491,0.36475316
220,800,63,2,1261,1261,126.1,0,0,0,279.19577,0.36236462
240,800,63,2,1199,1199,119.9,0,0,0,276.7572,0.35844517
260,800,63,2,1132,1132,113.2,0,0,0,274.14142,0.3584128
280,800,63,2,1062,1062,106.2,0,0,0,271.34396,0.35858327
300,800,63,2,992,992,99.199997,0,0,0,268.36539,0.35876489
320,800,63,2,921,921,92.099998,0,0,0,265.22522,0.35895646
340,800,63,2,853,853,85.300003,0,0,0,261.96686,0.35915536
360,800,63,2,789,789,78.900002,0,0,0,258.65912,0.35935736
380,800,63,2,730,730,73,0,0,0,255.38936,0.35955715
400,800,63,2,678,678,67.800003,0,0,0,252.25941,0.35974851
420,800,63,2,632,632,63.200001,0,0,0,249.36847,0.35992536
440,800,63,2,594,594,59.400002,0,0,0,246.79549,0.36008283
460,800,63,2,564,564,56.400002,0,0,0,244.59358,0.36021763
480,800,63,2,542,542,54.200001,0,0,0,242.78122,0.36032864
500,800,63,2,529,529,52.900002,0,0,0,241.34512,0.36041662
520,800,63,2,524,524,52.400002,0,0,0,240.25012,0.36048371
540,800,63,2,527,527,52.700001,0,0,0,239.44789,0.36053288
560,800,63,2,539,539,53.900002,0,0,0,238.88686,0.36056727
580,800,63,2,560,560,56,0,0,0,238.51912,0.3605898
600,800,63,2,589,589,58.900002,0,0,0,238.30431,0.36060297
620,800,63,2,627,627,62.700001,0,0,0,238.21136,0.36060867
640,800,63,2,672,672,67.199997,0,0,0,238.21829,0.36060825
660,800,63,2,723,723,72.300003,0,0,0,238.31145,0.36060253
680,800,63,2,778,778,77.800003,0,0,0,238.48454,0.36059192
700,800,63,2,835,835,83.5,0,0,0,238.73776,0.36057639
720,800,63,2,889,889,88.900002,0,0,0,239.07727,0.36055559
740,800,63,2,937,937,93.699997,0,0,0,239.51451,0.3605288
760,800,63,2,975,975,97.5,0,0,0,240.06537,0.36049503
780,800,63,2,1001,1001,100.1,0,0,0,240.74976,0.3604531
800,800,63,2,1012,1012,101.2,0,0,0,241.58907,0.36040166
820,800,63,2,1008,1008,100.8,0,0,0,242.60326,0.36033955
840,800,63,2,992,992,99.199997,0,0,0,243.80595,0.36026588
860,800,63,2,966,966,96.599998,0,0,0,245.20062,0.36018047
880,800,63,2,933,933,93.300003,0,0,0,246.77141,0.3600843
900,800,63,2,899,899,89.900002,0,0,0,248.47925,0.35997978
920,800,63,2,865,865,86.5,0,0,0,250.25854,0.35987091
940,800,63,2,835,835,83.5,0,0,0,252.0175,0.35976332
960,800,63,2,812,812,81.199997,0,0,0,253.64571,0.35966375
980,800,63,2,797,797,79.699997,0,0,0,255.02129,0.35957965
1000,800,63,2,791,791,79.099998,0,0,0,256.02783,0.35951814
1020,800,63,2,795,795,79.5,0,0,0,256.57452,0.36032677
20,820,63,2,1465,1465,146.5,0,0,0,295.29852,0.39294434
40,820,63,2,1479,1479,147.89999,0,0,0,294.95377,0.39110991
60,820,63,2,1484,1484,148.39999,0,0,0,294.29709,0.38876849
80,820,63,2,1481,1481,148.10001,0,0,0,293.36481,0.38603616
100,820,63,2,1468,1468,146.8,0,0,0,292.19046,0.38311681
120,820,63,2,1447,1447,144.7,0,0,0,290.80695,0.38003725
140,820,63,2,1416,1416,141.60001,0,0,0,289.24213,0.37679151
160,820,63,2,1378,1378,137.8,0,0,0,287.50305,0.37337437
180,820,63,2,1331,1331,133.10001,0,0,0,285.58347,0.37008786
200,820,63,2,1277,1277,127.7,0,0,0,283.47186,0.36715659
220,820,63,2,1217,1217,121.7,0,0,0,281.1543,0.36390328
240,820,63,2,1152,1152,115.2,0,0,0,278.58887,0.36067376
260,820,63,2,1083,1083,108.3,0,0,0,275.80899,0.35831121
280,820,63,2,1012,1012,101.2,0,0,0,272.86115,0.35849082
300,820,63,2,940,940,94,0,0,0,269.74573,0.35868073
320,820,63,2,870,870,87,0,0,0,266.48279,0.35887975
340,820,63,2,802,802,80.199997,0,0,0,263.11554,0.35908523
360,820,63,2,738,738,73.800003,0,0,0,259.71164,0.35929307
380,820,63,2,680,680,68,0,0,0,256.35995,0.35949785
400,820,63,2,627,627,62.700001,0,0,0,253.15936,0.3596935
420,820,63,2,582,582,58.200001,0,0,0,250.20706,0.35987407
440,820,63,2,545,545,54.5,0,0,0,247.5818,0.3600347
460,820,63,2,514,514,51.400002,0,0,0,245.3338,0.3601723
480,820,63,2,492,492,49.200001,0,0,0,243.48032,0.36028582
500,820,63,2,477,477,47.700001,0,0,0,242.0079,0.360376
520,820,63,2,470,470,47,0,0,0,240.88152,0.36044502
540,820,63,2,471,471,47.099998,0,0,0,240.05289,0.36049581
560,820,63,2,479,479,47.900002,0,0,0,239.47078,0.36053148
580,820,63,2,495,495,49.5,0,0,0,239.08786,0.36055493
600,820,63,2,518,518,51.799999,0,0,0,238.86441,0.36056864
620,820,63,2,549,549,54.900002,0,0,0,238.77,0.36057442
640,820,63,2,586,586,58.599998,0,0,0,238.7834,0.36057362
660,820,63,2,628,628,62.799999,0,0,0,238.89203,0.36056694
680,820,63,2,674,674,67.400002,0,0,0,239.0912,0.36055475
700,820,63,2,721,721,72.099998,0,0,0,239.38316,0.36053684
720,820,63,2,766,766,76.599998,0,0,0,239.77696,0.3605127
740,820,63,2,807,807,80.699997,0,0,0,240.28763,0.36048141
760,820,63,2,839,839,83.900002,0,0,0,240.93564,0.36044171
780,820,63,2,861,861,86.099998,0,0,0,241.7464,0.36039203
800,820,63,2,872,872,87.199997,0,0,0,242.74727,0.36033073
820,820,63,2,871,871,87.099998,0,0,0,243.96404,0.3602562
840,820,63,2,859,859,85.900002,0,0,0,245.41617,0.36016726
860,820,63,2,839,839,83.900002,0,0,0,247.10988,0.36006358
880,820,63,2,814,814,81.400002,0,0,0,249.02916,0.35994613
900,820,63,2,787,787,78.699997,0,0,0,251.12898,0.35981765
920,820,63,2,761,761,76.099998,0,0,0,253.33061,0.35968301
940,820,63,2,738,738,73.800003,0,0,0,255.52393,0.35954893
960,820,63,2,721,721,72.099998,0,0,0,257.5722,0.35942376
980,820,63,2,712,712,71.199997,0,0,0,259.32556,0.36038053
1000,820,63,2,710,710,71,0,0,0,260.62372,0.3620415
1020,820,63,2,717,717,71.699997,0,0,0,261.30173,0.36340567
20,840,63,2,1442,1442,144.2,0,0,0,298.50131,0.40028566
40,840,63,2,1455,1455,145.5,0,0,0,298.10733,0.39789179
60,840,63,2,1458,1458,145.8,0,0,0,297.36472,0.39490977
80,840,63,2,1452,1452,145.2,0,0,0,296.31964,0.39152226
100,840,63,2,1437,1437,143.7,0,0,0,295.01675,0.38785702
120,840,63,2,1413,1413,141.3,0,0,0,293.49265,0.38406977
140,840,63,2,1379,1379,137.89999,0,0,0,291.7728,0.38035429
160,840,63,2,1338,1338,133.8,0,0,0,289.88394,0.37656057
180,840,63,2,1288,1288,128.8,0,0,0,287.8233,0.37268907
200,840,63,2,1232,1232,123.2,0,0,0,285.57391,0.36915377
220,840,63,2,1170,1170,117,0,0,0,283.1199,0.36586994
240,840,63,2,1103,1103,110.3,0,0,0,280.43234,0.3627978
260,840,63,2,1033,1033,103.3,0,0,0,277.48953,0.3589296
280,840,63,2,962,962,96.199997,0,0,0,274.37219,0.35839874
300,840,63,2,890,890,89,0,0,0,271.10501,0.35859784
320,840,63,2,820,820,82,0,0,0,267.70618,0.35880509
340,840,63,2,753,753,75.300003,0,0,0,264.21957,0.35901782
360,840,63,2,690,690,69,0,0,0,260.71164,0.35923198
380,840,63,2,632,632,63.200001,0,0,0,257.27029,0.3594422
400,840,63,2,581,581,58.099998,0,0,0,253.99503,0.35964239
420,840,63,2,537,537,53.700001,0,0,0,250.98007,0.35982677
440,840,63,2,500,500,50,0,0,0,248.30122,0.35999066
460,840,63,2,470,470,47,0,0,0,246.00737,0.36013108
480,840,63,2,447,447,44.700001,0,0,0,244.11514,0.36024693
500,840,63,2,432,432,43.200001,0,0,0,242.61008,0.36033913
520,840,63,2,423,423,42.299999,0,0,0,241.45638,0.3604098
540,840,63,2,422,422,42.200001,0,0,0,240.60599,0.36046192
560,840,63,2,427,427,42.700001,0,0,0,240.00792,0.36049855
580,840,63,2,439,439,43.900002,0,0,0,239.61537,0.36052263
600,840,63,2,458,458,45.799999,0,0,0,239.38898,0.36053649
620,840,63,2,482,482,48.200001,0,0,0,239.29886,0.360542
640,840,63,2,513,513,51.299999,0,0,0,239.32469,0.36054042
660,840,63,2,548,548,54.799999,0,0,0,239.45517,0.36053243
680,840,63,2,586,586,58.599998,0,0,0,239.68732,0.36051822
700,840,63,2,625,625,62.5,0,0,0,240.02589,0.36049744
720,840,63,2,663,663,66.300003,0,0,0,240.48328,0.36046943
740,840,63,2,697,697,69.699997,0,0,0,241.07863,0.36043295
760,840,63,2,724,724,72.400002,0,0,0,241.83798,0.36038643
780,840,63,2,744,744,74.400002,0,0,0,242.79326,0.3603279
800,840,63,2,754,754,75.400002,0,0,0,243.97896,0.36025527
820,840,63,2,754,754,75.400002,0,0,0,245.42856,0.36016652
840,840,63,2,746,746,74.599998,0,0,0,247.16891,0.36005998
860,840,63,2,731,731,73.099998,0,0,0,249.21118,0.35993499
880,840,63,2,712,712,71.199997,0,0,0,251.54031,0.3597925
900,840,63,2,691,691,69.099998,0,0,0,254.10655,0.35963556
920,840,63,2,671,671,67.099998,0,0,0,256.81866,0.3594698
940,840,63,2,655,655,65.5,0,0,0,259.54724,0.36007088
960,840,63,2,643,643,64.300003,0,0,0,262.11282,0.3621037
980,840,63,2,637,637,63.700001,0,0,0,264.25882,0.36370659
1000,840,63,2,639,639,63.900002,0,0,0,265.8085,0.36574191
1020,840,63,2,649,649,64.900002,0,0,0,266.62796,0.36757535
20,860,63,2,1417,1417,141.7,0,0,0,301.9646,0.40843382
40,860,63,2,1427,1427,142.7,0,0,0,301.50699,0.40533724
60,860,63,2,1429,1429,142.89999,0,0,0,300.64673,0.40168834
80,860,63,2,1421,1421,142.10001,0,0,0,299.45483,0.39755222
100,860,63,2,1403,1403,140.3,0,0,0,297.98993,0.39309031
120,860,63,2,1376,1376,137.60001,0,0,0,296.29691,0.38853738
140,860,63,2,1341,1341,134.10001,0,0,0,294.40753,0.38402057
160,860,63,2,1297,1297,129.7,0,0,0,292.33929,0.37973487
180,860,63,2,1246,1246,124.6,0,0,0,290.11044,0.37544772
200,860,63,2,1188,1188,118.8,0,0,0,287.70428,0.37131348
220,860,63,2,1124,1124,112.4,0,0,0,285.09628,0.36773765
240,860,63,2,1057,1057,105.7,0,0,0,282.26758,0.36414114
260,860,63,2,986,986,98.599998,0,0,0,279.17722,0.36062458
280,860,63,2,915,915,91.5,0,0,0,275.8754,0.35830718
300,860,63,2,844,844,84.400002,0,0,0,272.44177,0.35851637
320,860,63,2,774,774,77.400002,0,0,0,268.89566,0.35873255
340,860,63,2,708,708,70.800003,0,0,0,265.28,0.35895312
360,860,63,2,646,646,64.599998,0,0,0,261.66165,0.35917398
380,860,63,2,590,590,59,0,0,0,258.12665,0.35938987
400,860,63,2,541,541,54.099998,0,0,0,254.77301,0.35959482
420,860,63,2,497,497,49.700001,0,0,0,251.69312,0.35978314
440,860,63,2,461,461,46.099998,0,0,0,248.96083,0.3599503
460,860,63,2,432,432,43.200001,0,0,0,246.62285,0.36009338
480,860,63,2,409,409,40.900002,0,0,0,244.69371,0.36021152
500,860,63,2,393,393,39.299999,0,0,0,243.15865,0.36030552
520,860,63,2,384,384,38.400002,0,0,0,241.98096,0.36037767
540,860,63,2,381,381,38.099998,0,0,0,241.1127,0.36043087
560,860,63,2,384,384,38.400002,0,0,0,240.50293,0.36046821
580,860,63,2,393,393,39.299999,0,0,0,240.10497,0.36049262
600,860,63,2,408,408,40.799999,0,0,0,239.88007,0.36050639
620,860,63,2,428,428,42.799999,0,0,0,239.79897,0.36051136
640,860,63,2,453,453,45.299999,0,0,0,239.84222,0.36050871
660,860,63,2,482,482,48.200001,0,0,0,239.99997,0.36049905
680,860,63,2,513,513,51.299999,0,0,0,240.27119,0.36048242
700,860,63,2,546,546,54.599998,0,0,0,240.66357,0.36045837
720,860,63,2,578,578,57.799999,0,0,0,241.19313,0.36042592
740,860,63,2,607,607,60.700001,0,0,0,241.88393,0.3603836
760,860,63,2,631,631,63.099998,0,0,0,242.76866,0.36032942
780,860,63,2,648,648,64.800003,0,0,0,243.88638,0.36026093
800,860,63,2,657,657,65.699997,0,0,0,245.2807,0.36017558
820,860,63,2,659,659,65.900002,0,0,0,246.99522,0.36007062
840,860,63,2,653,653,65.300003,0,0,0,249.06566,0.3599439
860,860,63,2,642,642,64.199997,0,0,0,251.51082,0.35979432
880,860,63,2,628,628,62.799999,0,0,0,254.31926,0.35962257
900,860,63,2,612,612,61.200001,0,0,0,257.43884,0.35960567
920,860,63,2,597,597,59.700001,0,0,0,260.76645,0.3613874
940,860,63,2,585,585,58.5,0,0,0,264.08447,0.36332044
960,860,63,2,577,577,57.700001,0,0,0,267.14249,0.36560881
980,860,63,2,575,575,57.5,0,0,0,269.71985,0.36791527
1000,860,63,2,579,579,57.900002,0,0,0,271.58289,0.3704949
1020,860,63,2,591,591,59.099998,0,0,0,272.56003,0.37329191
20,880,63,2,1391,1391,139.10001,0,0,0,305.70294,0.41803467
40,880,63,2,1400,1400,140,0,0,0,305.16742,0.41392657
60,880,63,2,1399,1399,139.89999,0,0,0,304.16937,0.4091081
80,880,63,2,1389,1389,138.89999,0,0,0,302.79062,0.40403956
100,880,63,2,1370,1370,137,0,0,0,301.11609,0.398783
120,880,63,2,1341,1341,134.10001,0,0,0,299.21503,0.39334989
140,880,63,2,1304,1304,130.39999,0,0,0,297.12335,0.38802683
160,880,63,2,1258,1258,125.8,0,0,0,294.85904,0.38298163
180,880,63,2,1206,1206,120.6,0,0,0,292.43399,0.37823477
200,880,63,2,1147,1147,114.7,0,0,0,289.84863,0.37360281
220,880,63,2,1083,1083,108.3,0,0,0,287.07285,0.36943778
240,880,63,2,1015,1015,101.5,0,0,0,284.08179,0.36573714
260,880,63,2,944,944,94.400002,0,0,0,280.8472,0.36247391
280,880,63,2,873,873,87.300003,0,0,0,277.35974,0.35853764
300,880,63,2,803,803,80.300003,0,0,0,273.7478,0.35843679
320,880,63,2,735,735,73.5,0,0,0,270.04553,0.35866246
340,880,63,2,670,670,67,0,0,0,266.29419,0.35889125
360,880,63,2,610,610,61,0,0,0,262.55936,0.35911918
380,880,63,2,555,555,55.5,0,0,0,258.92841,0.35934091
400,880,63,2,507,507,50.700001,0,0,0,255.49529,0.35955068
420,880,63,2,465,465,46.5,0,0,0,252.35028,0.35974297
440,880,63,2,430,430,43,0,0,0,249.56563,0.35991329
460,880,63,2,401,401,40.099998,0,0,0,247.18469,0.36005899
